tripduration,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender
955,2018-05-24 10:00:42.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,465,Broadway & W 41 St,4.075.513.557,-7.398.658.032,31201,Subscriber,1960,male
822,2017-05-24 12:32:12.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,465,Broadway & W 41 St,4.075.513.557,-7.398.658.032,15505,Subscriber,1958,male
727,2017-07-25 07:20:09.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,465,Broadway & W 41 St,4.075.513.557,-7.398.658.032,27839,Subscriber,1962,male
794,2018-04-26 18:03:25.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,465,Broadway & W 41 St,4.075.513.557,-7.398.658.032,21345,Subscriber,1982,male
613,2018-05-15 10:26:06.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,465,Broadway & W 41 St,4.075.513.557,-7.398.658.032,32055,Subscriber,1984,male
985,2018-05-05 14:01:22.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,465,Broadway & W 41 St,4.075.513.557,-7.398.658.032,31087,Subscriber,1989,female
854,2018-04-30 17:45:39.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,545,E 23 St & 1 Ave,40.736.502,-7.397.809.472,25398,Subscriber,1960,female
1580,2017-11-05 09:45:58.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,412,Forsyth St & Canal St,407.158.155,-7.399.422.366,26756,Subscriber,1995,female
1611,2017-10-14 13:39:47.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,236,St Marks Pl & 2 Ave,407.284.186,-7.398.713.956,31427,Subscriber,1966,male
1105,2018-05-21 17:20:51.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,236,St Marks Pl & 2 Ave,407.284.186,-7.398.713.956,17415,Subscriber,1977,female
1413,2018-05-09 17:51:45.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,236,St Marks Pl & 2 Ave,407.284.186,-7.398.713.956,27405,Subscriber,1994,male
1134,2018-04-16 22:17:13.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3285,W 87 St & Amsterdam Ave,4.078.839,-739.747,30279,Subscriber,1967,male
294,2017-12-20 13:51:59.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3134,3 Ave & E 62 St,4.076.312.584,-7.396.526.895,31456,Subscriber,1956,male
237,2018-03-01 18:27:15.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3134,3 Ave & E 62 St,4.076.312.584,-7.396.526.895,20322,Subscriber,1989,male
271,2018-05-21 10:20:58.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3134,3 Ave & E 62 St,4.076.312.584,-7.396.526.895,19907,Subscriber,1988,male
678,2017-08-09 16:41:00.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,479,9 Ave & W 45 St,4.076.019.252,-739.912.551,18540,Subscriber,1986,male
672,2018-04-28 21:29:55.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3447,E 71 St & 1 Ave,4.076.703.432,-739.562.273,20095,Subscriber,1963,male
475,2017-10-13 17:56:44.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3447,E 71 St & 1 Ave,4.076.703.432,-739.562.273,28267,Subscriber,1990,female
1023,2017-09-21 18:07:04.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3447,E 71 St & 1 Ave,4.076.703.432,-739.562.273,21047,Subscriber,1993,female
1652,2018-03-26 19:12:49.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,342,Columbia St & Rivington St,4.071.739.973,-7.398.016.555,21673,Subscriber,1981,male
674,2017-07-06 17:41:41.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3148,E 84 St & 1 Ave,4.077.565.541,-7.395.068.615,25235,Subscriber,1982,male
1354,2018-04-16 15:31:48.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3641,Broadway & W 25 St,4.074.286.877,-7.398.918.629,15818,Subscriber,1971,female
914,2017-12-06 11:58:07.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3641,Broadway & W 25 St,4.074.286.877,-7.398.918.629,32708,Subscriber,1982,male
790,2017-10-26 17:19:56.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3641,Broadway & W 25 St,4.074.286.877,-7.398.918.629,32425,Subscriber,1967,male
662,2018-02-01 18:16:34.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,461,E 20 St & 2 Ave,4.073.587.678,-7.398.205.027,20189,Subscriber,1989,male
781,2017-10-16 18:00:45.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3236,W 42 St & Dyer Ave,4.075.898.481,-7.399.379.969,15020,Subscriber,1977,male
595,2018-05-07 21:30:18.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3236,W 42 St & Dyer Ave,4.075.898.481,-7.399.379.969,25604,Subscriber,1979,male
279,2017-07-24 22:55:01.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,454,E 51 St & 1 Ave,4.075.455.731,-7.396.592.976,25195,Subscriber,1962,male
203,2018-04-18 12:34:25.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,454,E 51 St & 1 Ave,4.075.455.731,-7.396.592.976,19509,Subscriber,1985,female
213,2017-09-25 17:39:50.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,454,E 51 St & 1 Ave,4.075.455.731,-7.396.592.976,14673,Subscriber,1986,male
163,2017-09-13 17:58:06.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,454,E 51 St & 1 Ave,4.075.455.731,-7.396.592.976,16118,Subscriber,1986,male
280,2017-04-27 14:34:02.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,454,E 51 St & 1 Ave,4.075.455.731,-7.396.592.976,21440,Subscriber,1991,male
402,2017-09-19 18:08:31.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,454,E 51 St & 1 Ave,4.075.455.731,-7.396.592.976,30037,Subscriber,1994,male
1537,2018-04-17 11:43:46.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3614,Crescent St & 30 Ave,40.768.692,-739.249.574,31220,Subscriber,1977,male
1128,2017-09-15 08:16:41.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,491,E 24 St & Park Ave S,4.074.096.374,-7.398.602.213,28807,Subscriber,1979,female
1717,2017-10-14 10:24:27.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,423,W 54 St & 9 Ave,4.076.584.941,-7.398.690.506,25750,Subscriber,1976,male
553,2017-12-26 23:41:15.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,423,W 54 St & 9 Ave,4.076.584.941,-7.398.690.506,18171,Subscriber,1993,male
2261,2017-06-02 10:29:50.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3259,9 Ave & W 28 St,4.074.937.024,-7.399.923.384,27167,Subscriber,1969,female
761,2018-05-15 22:17:37.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3671,E 81 St & 2 Ave,4.077.477.945,-7.395.427.465,19683,Subscriber,1990,male
1078,2017-10-11 16:58:05.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,350,Clinton St & Grand St,4.071.559.509,-739.870.295,28230,Subscriber,1976,male
410,2017-09-16 09:16:34.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,484,W 44 St & 5 Ave,4.075.500.254,-7.398.014.437,30335,Subscriber,1971,male
474,2017-07-02 14:13:58.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,484,W 44 St & 5 Ave,4.075.500.254,-7.398.014.437,28673,Subscriber,1974,male
331,2017-10-21 10:49:49.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,484,W 44 St & 5 Ave,4.075.500.254,-7.398.014.437,21562,Subscriber,1990,male
1092,2017-07-18 17:25:53.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3255,8 Ave & W 31 St,4.075.058.535,-7.399.468.482,16381,Subscriber,1975,male
2956,2017-09-24 16:25:40.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,167,E 39 St & 3 Ave,407.489.006,-7.397.604.882,17425,Subscriber,1961,female
403,2018-05-30 16:37:01.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,167,E 39 St & 3 Ave,407.489.006,-7.397.604.882,21027,Subscriber,1972,male
317,2018-01-22 18:19:17.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,167,E 39 St & 3 Ave,407.489.006,-7.397.604.882,26472,Subscriber,1980,male
452,2017-06-22 10:50:43.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3231,E 67 St & Park Ave,407.678.008,-7.396.592.081,20806,Subscriber,1977,male
485,2017-11-15 14:19:14.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3231,E 67 St & Park Ave,407.678.008,-7.396.592.081,28050,Subscriber,1986,male
626,2018-05-01 15:02:00.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3231,E 67 St & Park Ave,407.678.008,-7.396.592.081,27980,Subscriber,1987,female
1457,2017-06-03 10:10:46.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,410,Suffolk St & Stanton St,4.072.066.442,-7.398.517.977,15791,Subscriber,1990,female
775,2017-07-17 14:17:54.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3131,E 68 St & 3 Ave,407.671.284,-7.396.224.618,28777,Subscriber,1985,male
953,2017-11-02 15:57:08.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3131,E 68 St & 3 Ave,407.671.284,-7.396.224.618,30807,Subscriber,1989,female
138,2017-09-17 08:01:29.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,522,E 51 St & Lexington Ave,4.075.714.758,-7.397.207.836,30123,Subscriber,1960,male
812,2017-12-19 18:25:34.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,2021,W 45 St & 8 Ave,4.075.929.124,-7.398.859.651,28171,Subscriber,1982,male
635,2018-02-27 17:57:29.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,2021,W 45 St & 8 Ave,4.075.929.124,-7.398.859.651,19801,Subscriber,1985,male
872,2017-12-08 17:51:20.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,2021,W 45 St & 8 Ave,4.075.929.124,-7.398.859.651,24911,Subscriber,1986,female
1258,2017-11-06 11:40:46.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3360,Amsterdam Ave & W 79 St,407.829.391,-739.786.517,29098,Subscriber,1960,male
622,2017-08-03 18:12:57.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,153,E 40 St & 5 Ave,4.075.206.231,-739.816.324,14763,Subscriber,1978,male
631,2017-06-19 14:34:46.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,153,E 40 St & 5 Ave,4.075.206.231,-739.816.324,25343,Subscriber,1964,male
936,2017-06-13 19:42:27.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,153,E 40 St & 5 Ave,4.075.206.231,-739.816.324,16513,Subscriber,1992,male
736,2017-08-23 17:48:39.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,153,E 40 St & 5 Ave,4.075.206.231,-739.816.324,25314,Subscriber,1961,male
1114,2017-04-20 18:54:39.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3164,Columbus Ave & W 72 St,407.770.575,-7.397.898.475,16410,Subscriber,1971,female
2329,2017-12-22 19:12:43.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3282,5 Ave & E 88 St,4.078.307,-7.395.939,29978,Subscriber,1974,male
1278,2018-02-20 18:52:19.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,265,Stanton St & Chrystie St,4.072.229.346,-7.399.147.535,30268,Subscriber,1986,male
1253,2018-01-10 18:39:46.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,265,Stanton St & Chrystie St,4.072.229.346,-7.399.147.535,21074,Subscriber,1987,male
373,2017-06-30 10:25:44.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3462,E 44 St & 2 Ave,4.075.118.387,-7.397.138.715,24969,Subscriber,1970,female
373,2017-08-14 13:17:04.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3462,E 44 St & 2 Ave,4.075.118.387,-7.397.138.715,26719,Subscriber,1984,male
258,2018-02-06 12:05:14.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3462,E 44 St & 2 Ave,4.075.118.387,-7.397.138.715,30600,Subscriber,1989,male
549,2018-02-24 12:07:44.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3233,E 48 St & 5 Ave,4.075.724.568,-7.397.805.914,33254,Subscriber,1958,male
344,2017-10-10 13:02:53.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3233,E 48 St & 5 Ave,4.075.724.568,-7.397.805.914,32170,Subscriber,1976,male
416,2017-04-21 12:20:10.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3233,E 48 St & 5 Ave,4.075.724.568,-7.397.805.914,15664,Subscriber,1995,male
914,2017-08-29 11:26:29.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3233,E 48 St & 5 Ave,4.075.724.568,-7.397.805.914,28629,Subscriber,1995,male
534,2017-11-01 16:48:29.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3156,E 72 St & York Ave,4.076.663.814,-7.395.348.296,27190,Subscriber,1962,male
746,2017-09-19 08:56:28.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3156,E 72 St & York Ave,4.076.663.814,-7.395.348.296,30213,Subscriber,1979,male
495,2017-06-30 16:42:13.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3156,E 72 St & York Ave,4.076.663.814,-7.395.348.296,28054,Subscriber,1990,male
638,2018-04-27 17:22:57.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3156,E 72 St & York Ave,4.076.663.814,-7.395.348.296,26325,Subscriber,1993,male
921,2017-10-19 18:48:22.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,422,W 59 St & 10 Ave,40.770.513,-73.988.038,32416,Subscriber,1979,male
1225,2017-08-31 17:57:56.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,445,E 10 St & Avenue A,4.072.740.794,-7.398.142.006,29761,Subscriber,1982,male
577,2018-02-27 11:49:55.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,485,W 37 St & 5 Ave,4.075.038.009,-7.398.338.988,31612,Subscriber,1967,male
730,2017-12-08 20:01:37.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,485,W 37 St & 5 Ave,4.075.038.009,-7.398.338.988,31261,Subscriber,1988,male
2554,2017-09-23 20:53:39.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,485,W 37 St & 5 Ave,4.075.038.009,-7.398.338.988,26710,Subscriber,1994,male
701,2017-04-11 19:26:04.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,480,W 53 St & 10 Ave,4.076.669.671,-7.399.061.728,14598,Subscriber,1979,male
537,2017-10-17 18:09:03.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,480,W 53 St & 10 Ave,4.076.669.671,-7.399.061.728,17846,Subscriber,1982,male
939,2018-05-03 17:33:09.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3147,E 85 St & 3 Ave,4.077.801.203,-7.395.407.149,17666,Subscriber,1969,unknown
731,2017-11-03 17:23:22.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3147,E 85 St & 3 Ave,4.077.801.203,-7.395.407.149,27749,Subscriber,1981,male
883,2017-08-14 16:21:56.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3147,E 85 St & 3 Ave,4.077.801.203,-7.395.407.149,27533,Subscriber,1991,male
2522,2017-08-31 11:48:40.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3383,Cathedral Pkwy & Broadway,40.804.213,-7.396.699.104,27974,Subscriber,1963,male
727,2017-11-02 08:40:09.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,267,Broadway & W 36 St,4.075.097.711,-7.398.765.428,32805,Subscriber,1974,male
723,2017-09-21 10:34:49.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,267,Broadway & W 36 St,4.075.097.711,-7.398.765.428,30384,Subscriber,1974,male
1107,2018-05-05 14:57:28.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,267,Broadway & W 36 St,4.075.097.711,-7.398.765.428,29404,Subscriber,1981,female
837,2017-10-10 10:13:48.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,267,Broadway & W 36 St,4.075.097.711,-7.398.765.428,27527,Subscriber,1985,male
1736,2018-02-05 17:50:31.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,301,E 2 St & Avenue B,4.072.217.444,-7.398.368.779,32436,Subscriber,1957,male
1574,2017-12-23 16:25:05.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,301,E 2 St & Avenue B,4.072.217.444,-7.398.368.779,31492,Subscriber,1993,male
941,2017-04-21 17:47:19.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3150,E 85 St & York Ave,4.077.536.905,-7.394.803.392,15362,Subscriber,1982,male
854,2017-12-06 18:02:42.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3150,E 85 St & York Ave,4.077.536.905,-7.394.803.392,29819,Subscriber,1988,female
675,2017-11-15 18:18:22.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3146,E 81 St & 3 Ave,4.077.573.034,-739.567.526,16340,Subscriber,1976,male
1129,2018-04-14 09:47:19.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3175,W 70 St & Amsterdam Ave,4.077.748.046,-7.398.288.594,32642,Subscriber,1956,female
1009,2018-02-28 17:38:15.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3175,W 70 St & Amsterdam Ave,4.077.748.046,-7.398.288.594,16336,Subscriber,1968,male
1866,2017-06-11 21:39:27.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,322,Clinton St & Tillary St,40.696.192,-73.991.218,25312,Subscriber,1990,male
678,2017-12-07 09:19:09.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,468,Broadway & W 56 St,407.652.654,-7.398.192.338,20638,Subscriber,1958,male
423,2018-03-09 14:35:45.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,468,Broadway & W 56 St,407.652.654,-7.398.192.338,31645,Subscriber,1969,male
421,2017-04-19 14:47:23.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,468,Broadway & W 56 St,407.652.654,-7.398.192.338,27158,Subscriber,1976,male
431,2017-04-14 09:32:27.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,468,Broadway & W 56 St,407.652.654,-7.398.192.338,16658,Subscriber,1979,female
641,2017-11-28 13:33:15.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,468,Broadway & W 56 St,407.652.654,-7.398.192.338,26594,Subscriber,1978,male
533,2017-11-22 15:01:28.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,468,Broadway & W 56 St,407.652.654,-7.398.192.338,14943,Subscriber,1978,male
646,2017-04-17 17:50:34.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,468,Broadway & W 56 St,407.652.654,-7.398.192.338,15204,Subscriber,1981,male
481,2017-08-26 21:56:35.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,468,Broadway & W 56 St,407.652.654,-7.398.192.338,26140,Subscriber,1991,male
641,2017-04-27 16:11:08.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,457,Broadway & W 58 St,4.076.695.317,-7.398.169.333,29318,Subscriber,1995,male
544,2017-06-12 16:11:36.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,457,Broadway & W 58 St,4.076.695.317,-7.398.169.333,27619,Subscriber,1995,male
532,2017-10-23 17:02:21.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,457,Broadway & W 58 St,4.076.695.317,-7.398.169.333,32635,Subscriber,1991,male
1012,2017-11-17 14:17:31.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,490,8 Ave & W 33 St,40.751.551,-73.993.934,28917,Subscriber,1987,male
2480,2017-05-19 00:43:19.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,490,8 Ave & W 33 St,40.751.551,-73.993.934,25180,Subscriber,1973,male
1230,2018-05-25 15:17:33.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,490,8 Ave & W 33 St,40.751.551,-73.993.934,25317,Subscriber,1995,male
1060,2018-01-11 18:05:05.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,490,8 Ave & W 33 St,40.751.551,-73.993.934,17593,Subscriber,1961,male
868,2017-08-24 10:10:31.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,490,8 Ave & W 33 St,40.751.551,-73.993.934,30022,Subscriber,1966,male
631,2017-12-04 08:20:22.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,507,E 25 St & 2 Ave,4.073.912.601,-7.397.973.776,32922,Subscriber,1978,female
389,2018-03-01 08:53:24.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3141,1 Ave & E 68 St,4.076.500.525,-7.395.818.491,29433,Subscriber,1951,male
546,2017-07-28 13:03:07.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3141,1 Ave & E 68 St,4.076.500.525,-7.395.818.491,26529,Subscriber,1964,female
427,2018-05-22 08:51:09.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3141,1 Ave & E 68 St,4.076.500.525,-7.395.818.491,33055,Subscriber,1967,male
518,2017-09-01 14:08:50.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3141,1 Ave & E 68 St,4.076.500.525,-7.395.818.491,30514,Subscriber,1978,male
656,2018-02-12 17:51:29.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3141,1 Ave & E 68 St,4.076.500.525,-7.395.818.491,18903,Subscriber,1982,male
499,2018-01-22 12:03:39.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3141,1 Ave & E 68 St,4.076.500.525,-7.395.818.491,33137,Subscriber,1975,male
409,2017-10-30 11:12:21.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3141,1 Ave & E 68 St,4.076.500.525,-7.395.818.491,25286,Subscriber,1990,female
479,2018-02-15 10:10:32.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3141,1 Ave & E 68 St,4.076.500.525,-7.395.818.491,32145,Subscriber,1992,male
617,2018-04-02 18:58:47.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3163,Central Park West & W 68 St,407.734.066,-7.397.782.542,30135,Subscriber,1985,male
1614,2018-03-27 08:49:46.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,212,W 16 St & The High Line,4.074.334.935,-7.400.681.753,20579,Subscriber,1990,female
1524,2017-08-16 08:26:42.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,212,W 16 St & The High Line,4.074.334.935,-7.400.681.753,19155,Subscriber,1990,female
1050,2017-07-21 17:26:29.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,466,W 25 St & 6 Ave,4.074.395.411,-7.399.144.871,20706,Subscriber,1987,male
985,2017-09-15 17:24:47.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,466,W 25 St & 6 Ave,4.074.395.411,-7.399.144.871,19418,Subscriber,1988,female
1565,2017-07-05 17:46:18.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,150,E 2 St & Avenue C,407.208.736,-7.398.085.795,16600,Subscriber,1974,male
721,2018-04-20 12:07:22.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3129,Queens Plaza North & Crescent St,4.075.110.165,-7.394.073.717,31650,Subscriber,1971,male
749,2017-10-18 10:17:43.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3158,W 63 St & Broadway,4.077.163.851,-7.398.261.428,31254,Subscriber,1964,male
767,2017-07-20 11:16:21.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3158,W 63 St & Broadway,4.077.163.851,-7.398.261.428,25788,Subscriber,1974,male
823,2017-04-21 11:30:01.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3158,W 63 St & Broadway,4.077.163.851,-7.398.261.428,25588,Subscriber,1986,male
914,2017-10-25 18:21:02.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,2003,1 Ave & E 18 St,4.073.381.219,-7.398.054.421,19678,Subscriber,1977,male
1008,2018-04-11 19:24:50.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,2003,1 Ave & E 18 St,4.073.381.219,-7.398.054.421,31937,Subscriber,1954,male
610,2018-04-20 17:36:46.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,527,E 33 St & 2 Ave,40.744.023,-73.976.056,25691,Subscriber,1991,female
